xetdata/xethub.git  Golang Dependencies,,
go-spew,8991bc29aa16c548c550c7ff78260e27b9ab7c73,ISC
go-swagger,ecf6f05b6ecc1b1725c8569534f133fa27e9de6b,Apache-2.0
go-systemd,d5623bf85e8e73ae6352f78ee6b55a287619dd4e,Apache-2.0
gotenv,44bec41b0cd577f4858e86e5271dce8f5fea65b6,MIT
goth,6fc8acb689e1b34cae81e73f5664ab13f3f66dc0,MIT
go-toml,0a422e3dbd38adf698d506ce7ced89fdb5d2f66e,MIT
go-toml,fed1464066413075eac02cd4dc368b5221845541,MIT; Apache-2.0
goutils,e33d3ffb5401c6e3c7577bf313e866ba12c2ca2a,Apache-2.0
govalidator,f21760c49a8d602d863493de796926d2a5c1138d,MIT
go-version,2fb2710827be87d91b726737119791d26933a547,MPL-2.0
go-winio,070c828abb873da9e71c7247740253b50f7cf049,MIT
groupcache,41bb18bfe9da5321badc438f91158cd790a33aa3,Apache-2.0
grpc-gateway,094a6fe78b3ca888297d090185cdf30f0e42e157,BSD-3-Clause
grpc-gateway,09e3965a330155f7db8482269d7d91b9bceb7641,BSD-3-Clause
grpc-go,fa274d77904729c2893111ac292048d56dcf0bb1,Apache-2.0
grpc-websocket-proxy,e5319fda780223b9d4d06dba2059a26ebff67b8a,MIT
gtreap,f8ca4d53045956b3826379137953cd0eb3f5d449,MIT
gziphandler,dd0439581c7657cb652dfe5c71d7d48baf39541d,Apache-2.0
handlers,d453effd20e6817a8acfd9d278dadd21371da0ba,BSD-2-Clause
hcaptcha,28ef973d872f6e9a551a71c99d0a1ae454cd9f8e,MIT
hcl,8cb6e5b959231cc1119e43259c4a608f9c51a241,MPL-2.0
html2text,bc68cce691ba2dac2abfddc107f7f92d4615bd06,MIT
httpsig,55836744818e5aee1c28fa283aec277dd7ab5d59,BSD-3-Clause
httpsnoop,c5817c27ec125409c069052fdd171023c353501c,MIT
image-spec,e7f7c0ca69b21688c3cea7c87a04e4503e6099e2,Apache-2.0
inflect,16a898ed1f4943794fb9b0e7afb7376a7619cf21,MIT
ini.v1,b2f570e5b5b844226bbefe6fb521d891f529a951,Apache-2.0
intern,8e6ff32b3e7c0b018c43953085fe2ac330fe9acd,MIT
jsonld,76bf5158577824884644007677d3c925955cbab7,MIT
jsonpointer,2446e21cad36eee826e1c2380f0ff747074a2faa,Apache-2.0
jsonreference,c5db5582e080fbeae80be42f42881230a8caebf6,Apache-2.0
